model_name,time_train,time_predict,time_total,n_clusters,silhouette,calinski,davies,MAE_train,RMSE_train,MAPE_train,EVS_train,R2_train,NSE_train,R_train,WI_train,CI_train,MAE_test,RMSE_test,MAPE_test,EVS_test,R2_test,NSE_test,R_test,WI_test,CI_test
mse-elu_elu-0.3-0.01-0.5-1000-0-1000-50-0.85-0.025,581.63,0.02736068,583.3229,33,0.018,3614.293,1.064,0.061,0.142,0.213,0.855,0.854,0.854,0.925,0.959,0.887,0.048,0.063,0.206,0.398,-0.058,-0.058,0.632,0.668,0.422
