model_name,time_train,time_predict,time_total,n_clusters,silhouette,calinski,davies,MAE_train,RMSE_train,MAPE_train,EVS_train,R2_train,NSE_train,R_train,WI_train,CI_train,MAE_test,RMSE_test,MAPE_test,EVS_test,R2_test,NSE_test,R_test,WI_test,CI_test
"mse-elu_elu-0.3-0.01-0.5-1000-0-1000-50-0.4-0.9-0.1-0.1-0.1-(0.02, 0.2)-0.1",338.026,0.01208305,339.954,43,-0.015,1413.206,0.813,0.629,1.814,0.538,0.476,0.474,0.474,0.714,0.832,0.594,0.332,0.527,0.37,0.019,-0.023,-0.023,0.301,0.496,0.149
