model_name,time_train,time_predict,time_total,n_clusters,silhouette,calinski,davies,MAE_train,RMSE_train,MAPE_train,EVS_train,R2_train,NSE_train,R_train,WI_train,CI_train,MAE_test,RMSE_test,MAPE_test,EVS_test,R2_test,NSE_test,R_test,WI_test,CI_test
mse-elu_elu-0.56-0.01-0.5-1000-0-1000-50-20-0.95-0.05,257.977,0.01540899,260.321,30,0.114,1190.368,1.219,0.686,1.64,0.639,0.57,0.57,0.57,0.762,0.862,0.657,0.39,0.598,0.435,-0.314,-0.314,-0.314,0.391,0.61,0.239
