model_name,time_train,time_predict,time_total,MAE_train,RMSE_train,MAPE_train,EVS_train,R2_train,NSE_train,R_train,WI_train,CI_train,MAE_test,RMSE_test,MAPE_test,EVS_test,R2_test,NSE_test,R_test,WI_test,CI_test
1000-64-2-SGD-0.01-mse-0.3,,1.25935054,,1.125,2.532,139.374,-0.002,-0.025,-0.025,0.812,0.088,0.071,0.786,0.86,116.053,-0.001,-1.725,-1.725,0.604,0.377,0.228
