model_name,time_train,time_predict,time_total,MAE_train,RMSE_train,MAPE_train,EVS_train,R2_train,NSE_train,R_train,WI_train,CI_train,MAE_test,RMSE_test,MAPE_test,EVS_test,R2_test,NSE_test,R_test,WI_test,CI_test
1000-64-3-Adam-0.01-mse-0.3,,2.10556173,,0.612,2.273,42.377,0.195,0.174,0.174,0.576,0.385,0.222,0.312,0.507,32.797,0.135,0.052,0.052,0.548,0.611,0.335
