model_name,time_train,time_predict,time_total,n_clusters,silhouette,calinski,davies,MAE_train,RMSE_train,MAPE_train,EVS_train,R2_train,NSE_train,R_train,WI_train,CI_train,MAE_test,RMSE_test,MAPE_test,EVS_test,R2_test,NSE_test,R_test,WI_test,CI_test
mse-elu_elu-0.61-0.01-0.5-1000-0-1000-50-0.85-0.025,646.7003,0.0216372,649.1298,48,0.074,962.44,1.076,0.63,1.724,0.588,0.525,0.525,0.525,0.725,0.821,0.595,0.324,0.511,0.398,0.05,0.04,0.04,0.383,0.571,0.219
