model_name,time_train,time_predict,time_total,n_clusters,silhouette,calinski,davies,MAE_train,RMSE_train,MAPE_train,EVS_train,R2_train,NSE_train,R_train,WI_train,CI_train,MAE_test,RMSE_test,MAPE_test,EVS_test,R2_test,NSE_test,R_test,WI_test,CI_test
mse-elu_elu-0.26-0.01-0.5-1000-0-1000-50,290.0902,0.00474954,290.6543,18,0.001,5039.154,0.954,0.047,0.122,13.99,0.893,0.891,0.891,0.949,0.971,0.921,0.028,0.041,11.854,0.641,0.549,0.549,0.857,0.88,0.754
