Epoch,mse
1,0.24631682
2,0.05376811
3,0.05376811
4,0.01523713
5,0.01523713
6,0.01452407
7,0.01452407
8,0.01452407
9,0.01452407
10,0.01449913
11,0.01449913
12,0.01449032
13,0.01449032
14,0.01449032
15,0.01449032
16,0.01449032
17,0.01449032
18,0.01449032
19,0.01449032
20,0.0144886
21,0.0144886
22,0.0144886
23,0.0144886
24,0.0144886
25,0.01448846
26,0.01448846
27,0.01448846
28,0.01448846
29,0.01448846
30,0.01448846
31,0.01448846
32,0.01448846
33,0.01448846
34,0.01448846
35,0.01448846
36,0.01448846
37,0.01448846
38,0.01448846
39,0.01448846
40,0.01448846
41,0.01448778
42,0.01448778
43,0.01448778
44,0.01448778
45,0.01448778
46,0.01448778
47,0.01448778
48,0.01448778
49,0.01448778
50,0.01448778
51,0.01448778
52,0.01448778
53,0.01448778
54,0.01448778
55,0.01448773
56,0.01448773
57,0.01448773
58,0.01448773
59,0.01448773
60,0.01448773
61,0.01448773
62,0.01448773
63,0.01448773
64,0.01448773
65,0.01448773
66,0.01448773
67,0.0144876
68,0.0144876
69,0.0144876
70,0.0144876
71,0.0144876
72,0.0144876
73,0.0144876
74,0.0144876
75,0.0144876
76,0.0144876
77,0.0144876
78,0.0144876
79,0.0144876
80,0.0144876
81,0.0144876
82,0.0144876
83,0.0144876
84,0.0144876
85,0.0144876
86,0.0144876
87,0.0144876
88,0.0144876
89,0.0144876
90,0.0144876
91,0.0144876
92,0.01448757
93,0.01448757
94,0.01448757
95,0.01448757
96,0.01448757
97,0.01448757
98,0.01448718
99,0.01448718
100,0.01448718
101,0.01448718
102,0.01448718
103,0.01448718
104,0.01448718
105,0.01448718
106,0.01448718
107,0.01448718
108,0.01448718
109,0.01448718
110,0.01448718
111,0.01448718
112,0.01448718
113,0.01448718
114,0.01448718
115,0.01448718
116,0.01448718
117,0.01448718
118,0.01448718
119,0.01448718
120,0.01448718
121,0.01448718
122,0.01448718
123,0.01448718
124,0.01448718
125,0.01448718
126,0.01448718
127,0.01448717
128,0.01448717
129,0.01448717
130,0.01448717
131,0.01448717
132,0.01448717
133,0.01448717
134,0.01448717
135,0.01448717
136,0.01448717
137,0.01448717
138,0.01448717
139,0.01448717
140,0.01448717
141,0.01448717
142,0.01448717
143,0.01448717
144,0.0144871
145,0.0144871
146,0.0144871
147,0.0144871
148,0.0144871
149,0.0144871
150,0.0144871
151,0.0144871
152,0.0144871
153,0.0144871
154,0.0144871
155,0.0144871
156,0.0144871
157,0.0144871
158,0.0144871
159,0.0144871
160,0.0144871
161,0.0144871
162,0.0144871
163,0.0144871
164,0.0144871
165,0.0144871
166,0.0144871
167,0.0144871
168,0.0144871
169,0.0144871
170,0.0144871
171,0.0144871
172,0.0144871
173,0.0144871
174,0.0144871
175,0.0144871
176,0.0144871
177,0.0144871
178,0.0144871
179,0.0144871
180,0.0144871
181,0.0144871
182,0.0144871
183,0.0144871
184,0.0144871
185,0.0144871
186,0.0144871
187,0.0144871
188,0.0144871
189,0.0144871
190,0.0144871
191,0.0144871
192,0.0144871
193,0.0144871
194,0.0144871
195,0.0144871
196,0.0144871
197,0.0144871
198,0.01448707
199,0.01448707
200,0.01448707
201,0.01448707
202,0.01448707
203,0.01448707
204,0.01448707
205,0.01448707
206,0.01448707
207,0.01448707
208,0.01448707
209,0.01448707
210,0.01448707
211,0.01448707
212,0.01448707
213,0.01448707
214,0.01448707
215,0.01448707
216,0.01448707
217,0.01448707
218,0.01448707
219,0.01448707
220,0.01448707
221,0.01448707
222,0.01448707
223,0.01448707
224,0.01448707
225,0.01448707
226,0.01448707
227,0.01448707
228,0.01448707
229,0.01448707
230,0.01448707
231,0.01448707
232,0.01448707
233,0.01448707
234,0.01448707
235,0.01448707
236,0.01448707
237,0.01448707
238,0.01448707
239,0.01448707
240,0.01448707
241,0.01448707
242,0.01448707
243,0.01448707
244,0.01448707
245,0.01448707
246,0.01448707
247,0.01448707
248,0.01448707
249,0.01448707
250,0.01448707
251,0.01448707
252,0.01448704
253,0.01448704
254,0.01448704
255,0.01448704
256,0.01448704
257,0.01448704
258,0.01448704
259,0.01448704
260,0.014487
261,0.014487
262,0.014487
263,0.014487
264,0.014487
265,0.014487
266,0.014487
267,0.014487
268,0.014487
269,0.014487
270,0.014487
271,0.014487
272,0.014487
273,0.014487
274,0.014487
275,0.014487
276,0.014487
277,0.014487
278,0.014487
279,0.014487
280,0.014487
281,0.014487
282,0.014487
283,0.014487
284,0.014487
285,0.014487
286,0.014487
287,0.014487
288,0.014487
289,0.014487
290,0.014487
291,0.01448652
292,0.01448652
293,0.01448652
294,0.01448652
295,0.01448652
296,0.01448652
297,0.01448652
298,0.01448652
299,0.01448652
300,0.0144865
301,0.0144865
302,0.0144865
303,0.0144865
304,0.0144865
305,0.0144865
306,0.0144865
307,0.0144865
308,0.0144865
309,0.0144865
310,0.0144865
311,0.0144865
312,0.0144865
313,0.0144865
314,0.0144865
315,0.0144865
316,0.0144865
317,0.0144865
318,0.0144865
319,0.0144865
320,0.0144865
321,0.0144865
322,0.0144865
323,0.0144865
