model_name,time_train,time_predict,time_total,n_clusters,silhouette,calinski,davies,MAE_train,RMSE_train,MAPE_train,EVS_train,R2_train,NSE_train,R_train,WI_train,CI_train,MAE_test,RMSE_test,MAPE_test,EVS_test,R2_test,NSE_test,R_test,WI_test,CI_test
mse-elu_elu-0.26-0.01-0.5-1000-0-1000-50-20-0.95-0.05,259.0826,0.0137682,260.5864,23,0.048,2196.707,0.687,0.712,1.801,66.192,0.481,0.481,0.481,0.748,0.836,0.625,0.434,0.589,54.269,-0.192,-0.277,-0.277,0.631,0.647,0.408
