model_name,time_train,time_predict,time_total,MAE_train,RMSE_train,MAPE_train,EVS_train,R2_train,NSE_train,R_train,WI_train,CI_train,MAE_test,RMSE_test,MAPE_test,EVS_test,R2_test,NSE_test,R_test,WI_test,CI_test
1000-64-2-SGD-0.01-mse-0.3,239.0399,0.65479851,239.9171,0.146,0.364,49.08,0.035,0.035,0.035,0.956,0.069,0.066,0.065,0.075,31.935,0.027,-0.487,-0.487,0.875,0.395,0.346
