model_name,time_train,time_predict,time_total,MAE_train,RMSE_train,MAPE_train,EVS_train,R2_train,NSE_train,R_train,WI_train,CI_train,MAE_test,RMSE_test,MAPE_test,EVS_test,R2_test,NSE_test,R_test,WI_test,CI_test
1000-64-3-Adam-0.01-mse-0.3,232.4412,0.71050763,233.4362,0.065,0.184,19.566,0.778,0.754,0.754,0.943,0.904,0.852,0.044,0.054,19.825,0.692,0.241,0.241,0.875,0.815,0.713
