model_name,time_train,time_predict,time_total,MAE_train,RMSE_train,MAPE_train,EVS_train,R2_train,NSE_train,R_train,WI_train,CI_train,MAE_test,RMSE_test,MAPE_test,EVS_test,R2_test,NSE_test,R_test,WI_test,CI_test
1000-64-3-SGD-0.01-mse-0.3,247.3539,0.62756443,248.2779,0.762,2.509,70.939,-0.002,-0.007,-0.007,0.486,0.044,0.021,0.382,0.539,53.11,-0.003,-0.069,-0.069,0.519,0.23,0.119
