model_name,time_train,time_predict,time_total,MAE_train,RMSE_train,MAPE_train,EVS_train,R2_train,NSE_train,R_train,WI_train,CI_train,MAE_test,RMSE_test,MAPE_test,EVS_test,R2_test,NSE_test,R_test,WI_test,CI_test
9-elu-None,0.0147,0.00342846,0.336,0.572,1.495,50.67,0.643,0.643,0.643,0.813,0.879,0.715,0.32,0.497,38.439,0.103,0.091,0.091,0.601,0.647,0.389
