model_name,time_train,time_predict,time_total,MAE_train,RMSE_train,MAPE_train,EVS_train,R2_train,NSE_train,R_train,WI_train,CI_train,MAE_test,RMSE_test,MAPE_test,EVS_test,R2_test,NSE_test,R_test,WI_test,CI_test
1000-64-2-Adam-0.01-mse-0.3,218.7218,0.83354998,219.8847,0.588,1.88,40.537,0.45,0.434,0.434,0.736,0.705,0.519,0.339,0.551,33.172,0.022,-0.119,-0.119,0.528,0.608,0.321
