model_name,time_train,time_predict,time_total,n_clusters,silhouette,calinski,davies,MAE_train,RMSE_train,MAPE_train,EVS_train,R2_train,NSE_train,R_train,WI_train,CI_train,MAE_test,RMSE_test,MAPE_test,EVS_test,R2_test,NSE_test,R_test,WI_test,CI_test
mse-elu_elu-0.3-0.01-0.5-1000-0-1000-50-1.2-1.2-0.4-0.9,482.9374,0.01937485,484.0654,33,0.018,3614.293,1.064,0.089,0.178,0.353,0.776,0.768,0.768,0.9,0.944,0.85,0.042,0.061,0.186,0.029,0.021,0.021,0.212,0.379,0.08
