model_name,time_train,time_predict,time_total,n_clusters,silhouette,calinski,davies,MAE_train,RMSE_train,MAPE_train,EVS_train,R2_train,NSE_train,R_train,WI_train,CI_train,MAE_test,RMSE_test,MAPE_test,EVS_test,R2_test,NSE_test,R_test,WI_test,CI_test
mse-elu_elu-0.34-0.01-0.5-1000-0-1000-50-0.03,586.3777,0.01807237,587.4473,52,-0.002,2507.795,1.182,0.062,0.169,0.202,0.793,0.793,0.793,0.89,0.939,0.836,0.031,0.051,0.136,0.32,0.32,0.32,0.609,0.764,0.465
