model_name,time_train,time_predict,time_total,n_clusters,silhouette,calinski,davies,MAE_train,RMSE_train,MAPE_train,EVS_train,R2_train,NSE_train,R_train,WI_train,CI_train,MAE_test,RMSE_test,MAPE_test,EVS_test,R2_test,NSE_test,R_test,WI_test,CI_test
mse-elu_elu-0.61-0.01-0.5-1000-0-1000-50,864.099,0.02108169,865.9819,48,0.074,962.44,1.076,0.571,1.57,0.433,0.615,0.606,0.606,0.785,0.859,0.674,0.319,0.502,0.325,0.16,0.072,0.072,0.439,0.596,0.262
