model_name,time_train,time_predict,time_total,n_clusters,silhouette,calinski,davies,MAE_train,RMSE_train,MAPE_train,EVS_train,R2_train,NSE_train,R_train,WI_train,CI_train,MAE_test,RMSE_test,MAPE_test,EVS_test,R2_test,NSE_test,R_test,WI_test,CI_test
mse-elu_elu-0.35-0.01-0.5-1000-0-1000-50,835.3664,0.00728297,837.2249,9,0.239,4097.878,0.821,0.573,1.468,50.384,0.655,0.655,0.655,0.822,0.886,0.728,0.324,0.508,38.175,0.058,0.05,0.05,0.596,0.65,0.387
