model_name,time_train,time_predict,time_total,MAE_train,RMSE_train,MAPE_train,EVS_train,R2_train,NSE_train,R_train,WI_train,CI_train,MAE_test,RMSE_test,MAPE_test,EVS_test,R2_test,NSE_test,R_test,WI_test,CI_test
1000-64-3-SGD-0.01-mse-0.3,266.9874,0.6463058,267.9303,0.118,0.263,43.92,0.499,0.498,0.498,0.922,0.709,0.654,0.059,0.069,29.579,0.236,-0.24,-0.24,0.745,0.519,0.387
