model_name,time_train,time_predict,time_total,n_clusters,silhouette,calinski,davies,MAE_train,RMSE_train,MAPE_train,EVS_train,R2_train,NSE_train,R_train,WI_train,CI_train,MAE_test,RMSE_test,MAPE_test,EVS_test,R2_test,NSE_test,R_test,WI_test,CI_test
mse-elu_elu-0.5-0.01-0.5-1000-0-1000-50,830.5845,0.0168705,831.7815,20,0.168,1474.576,0.961,0.581,1.519,0.509,0.631,0.631,0.631,0.794,0.874,0.694,0.324,0.502,0.384,0.078,0.071,0.071,0.438,0.632,0.277
