model_name,time_train,time_predict,time_total,MAE_train,RMSE_train,MAPE_train,EVS_train,R2_train,NSE_train,R_train,WI_train,CI_train,MAE_test,RMSE_test,MAPE_test,EVS_test,R2_test,NSE_test,R_test,WI_test,CI_test
1000-64-3-Adam-0.01-mse-0.3,282.4733,0.65682912,283.2982,0.129,0.248,50.055,0.659,0.552,0.552,0.849,0.824,0.7,0.122,0.129,55.416,0.495,-3.387,-3.387,0.727,0.459,0.334
