model_name,time_train,time_predict,time_total,n_clusters,silhouette,calinski,davies,MAE_train,RMSE_train,MAPE_train,EVS_train,R2_train,NSE_train,R_train,WI_train,CI_train,MAE_test,RMSE_test,MAPE_test,EVS_test,R2_test,NSE_test,R_test,WI_test,CI_test
mse-elu_elu-0.15-0.01-0.5-1000-0-1000-50-1.2-1.2-0.4-0.9,411.1296,0.00786638,412.4377,8,0.141,13805.457,0.525,0.042,0.113,13.348,0.907,0.907,0.907,0.956,0.974,0.931,0.02,0.033,8.886,0.704,0.704,0.704,0.874,0.907,0.793
